SSC_NAME,cuisine_primary,count
Castle Hill (NSW),['Bakery'],1
Castle Hill (NSW),['Burger',1
Castle Hill (NSW),['Cafe',5
Castle Hill (NSW),['Cafe'],10
Castle Hill (NSW),['Cantonese'],1
Castle Hill (NSW),['Chinese'],1
Castle Hill (NSW),['Coffee and Tea'],1
Castle Hill (NSW),['Desserts',1
Castle Hill (NSW),['Fish and Chips'],1
Castle Hill (NSW),['Greek',1
Castle Hill (NSW),['Greek'],1
Castle Hill (NSW),['Indian',1
Castle Hill (NSW),['Indian'],3
Castle Hill (NSW),['Italian',2
Castle Hill (NSW),['Japanese',1
Castle Hill (NSW),['Japanese'],2
Castle Hill (NSW),['Lebanese',1
Castle Hill (NSW),['Malaysian',1
Castle Hill (NSW),['Malaysian'],1
Castle Hill (NSW),['Mexican'],1
Castle Hill (NSW),['Middle Eastern',1
Castle Hill (NSW),['Modern Australian'],2
Castle Hill (NSW),['Modern European',1
Castle Hill (NSW),['Pizza',1
Castle Hill (NSW),['Pizza'],1
Castle Hill (NSW),['Seafood'],1
Castle Hill (NSW),['Steak',1
Castle Hill (NSW),['Sushi',1
Castle Hill (NSW),['Thai'],4
Castle Hill (NSW),['Vietnamese'],1
Castlecrag,['Bakery',1
Castlecrag,['Cafe',1
Castlecrag,['Cafe'],1
Castlecrag,['Chinese'],1
Castlecrag,['Italian'],1
Castlecrag,['Tapas',1
Castlecrag,['Thai'],1
Casula,['Australian',2
Casula,['Burger',1
Casula,['Cafe'],2
Casula,['Chinese'],1
Casula,['Italian',1
Casula,['Italian'],3
Casula,['Seafood',1
Casula,['Thai'],1
Centennial Park (NSW),['Cafe'],1
Centennial Park (NSW),['Fast Food',1
Centennial Park (NSW),['Modern Australian',2
Chatswood,['Asian',7
Chatswood,['Asian'],5
Chatswood,['BBQ',3
Chatswood,['Bakery',1
Chatswood,['Bar Food'],2
Chatswood,['Beverages',1
Chatswood,['Burger',1
Chatswood,['Burger'],4
Chatswood,['Cafe',14
Chatswood,['Cafe'],29
Chatswood,['Chinese',11
Chatswood,['Chinese'],14
Chatswood,['Dumplings',2
Chatswood,['Fast Food',3
Chatswood,['Filipino',1
Chatswood,['Fusion',1
Chatswood,['Greek'],1
Chatswood,['Healthy Food',1
Chatswood,['Indian'],4
Chatswood,['Indonesian',1
Chatswood,['Italian',3
Chatswood,['Italian'],2
Chatswood,['Japanese',8
Chatswood,['Japanese'],7
Chatswood,['Juices',2
Chatswood,['Kebab',1
Chatswood,['Korean BBQ',1
Chatswood,['Korean BBQ'],3
Chatswood,['Korean',2
Chatswood,['Korean'],3
Chatswood,['Lebanese'],1
Chatswood,['Malaysian',2
Chatswood,['Malaysian'],1
Chatswood,['Modern Australian',3
Chatswood,['Modern Australian'],2
Chatswood,['Pizza',1
Chatswood,['Pub Food'],2
Chatswood,['Sichuan',1
Chatswood,['Steak',2
Chatswood,['Sushi',2
Chatswood,['Sushi'],2
Chatswood,['Taiwanese'],3
Chatswood,['Thai'],9
Chatswood,['Vietnamese',3
Chatswood,['Vietnamese'],2
Chatswood West,['Steak',1
Chester Hill,['Asian'],1
Chester Hill,['Cafe',1
Chester Hill,['Chinese'],2
Chester Hill,['Italian',1
Chester Hill,['Japanese',1
Chester Hill,['Kebab',1
Chester Hill,['Kebab'],1
Chester Hill,['Thai'],2
Chippendale,['American',1
Chippendale,['Asian',2
Chippendale,['Asian'],2
Chippendale,['Australian'],1
Chippendale,['Bakery',1
Chippendale,['Bar Food',5
Chippendale,['Bar Food'],3
Chippendale,['Brazilian'],1
Chippendale,['Burger',1
Chippendale,['Cafe',8
Chippendale,['Cafe'],11
Chippendale,['Chinese'],4
Chippendale,['Colombian',1
Chippendale,['Contemporary',1
Chippendale,['Desserts',1
Chippendale,['European',1
Chippendale,['French'],1
Chippendale,['Indian'],1
Chippendale,['Italian',1
Chippendale,['Japanese',2
Chippendale,['Japanese'],2
Chippendale,['Juices',1
Chippendale,['Korean'],1
Chippendale,['Malaysian',1
Chippendale,['Malaysian'],1
Chippendale,['Mexican',1
Chippendale,['Modern Australian',1
Chippendale,['Modern Australian'],6
Chippendale,['Pub Food'],2
Chippendale,['Singaporean',1
Chippendale,['Taiwanese',1
Chippendale,['Thai',2
Chippendale,['Thai'],2
Chippendale,['Turkish'],1
Chippendale,['Vietnamese'],1
Chipping Norton,['Cafe'],1
Chipping Norton,['Indian'],1
Chipping Norton,['Italian',1
Chipping Norton,['Japanese',1
Chipping Norton,['Modern Australian'],1
Chipping Norton,['Thai'],1
Chipping Norton,['Vietnamese',1
Chiswick,['Cafe'],1
Chiswick,['Italian',1
Clemton Park,['Pizza'],1
Clontarf (NSW),['Modern Australian'],1
Clovelly,['Cafe'],5
Clovelly,['Japanese',1
Clovelly,['Modern Australian',1
Clovelly,['Modern Australian'],2
Clovelly,['Pizza'],1
Clovelly,['Pub Food',1
Clovelly,['Thai'],1
Clyde (NSW),['Burger'],1
Clyde (NSW),['Cafe',1
Collaroy (NSW),['Asian',1
Collaroy (NSW),['Bakery',1
Collaroy (NSW),['Burger',1
Collaroy (NSW),['Cafe',1
Collaroy (NSW),['Cafe'],6
Collaroy (NSW),['Chinese',1
Collaroy (NSW),['Chinese'],1
Collaroy (NSW),['Indian',1
Collaroy (NSW),['Indian'],2
Collaroy (NSW),['Indonesian',1
Collaroy (NSW),['Italian',2
Collaroy (NSW),['Japanese',1
Collaroy (NSW),['Meat Pie'],1
Collaroy (NSW),['Modern Australian',1
Collaroy (NSW),['Modern Australian'],1
Collaroy (NSW),['Pub Food'],1
Collaroy (NSW),['Thai'],1
Como (NSW),['Australian',1
Como (NSW),['Cafe',1
Como (NSW),['Modern Australian',1
Como (NSW),['Seafood'],1
Como (NSW),['Thai'],1
Concord,['Asian',2
Concord,['Australian',2
Concord,['BBQ',1
Concord,['Burger'],1
Concord,['Cafe',2
Concord,['Cafe'],5
Concord,['Desserts',1
Concord,['European'],1
Concord,['Falafel',1
Concord,['Italian',6
Concord,['Italian'],3
Concord,['Japanese'],2
Concord,['Modern Australian',1
Concord,['Pizza'],1
Concord,['Pub Food',2
Concord,['Seafood'],1
Concord,['Thai'],1
Concord West,['Asian'],1
Concord West,['Australian'],1
Concord West,['Cafe'],1
Concord West,['Chinese'],1
Concord West,['Grill',1
Concord West,['Indian',1
Concord West,['Italian',1
Condell Park,['Burger',1
Condell Park,['Chinese'],1
Condell Park,['Italian',2
Condell Park,['Middle Eastern'],1
Condell Park,['Pub Food'],1
Condell Park,['Seafood'],1
Condell Park,['Turkish',1
Coogee (NSW),['Asian',1
Coogee (NSW),['BBQ',1
Coogee (NSW),['Bar Food',1
Coogee (NSW),['Bar Food'],2
Coogee (NSW),['Brazilian',1
Coogee (NSW),['Burger',3
Coogee (NSW),['Cafe',5
Coogee (NSW),['Cafe'],9
Coogee (NSW),['Chinese'],1
Coogee (NSW),['Coffee and Tea',1
Coogee (NSW),['Continental'],1
Coogee (NSW),['Fish and Chips'],1
Coogee (NSW),['French',1
Coogee (NSW),['Hawaiian',1
Coogee (NSW),['Indian'],2
Coogee (NSW),['Italian',1
Coogee (NSW),['Italian'],1
Coogee (NSW),['Japanese',2
Coogee (NSW),['Mediterranean',1
Coogee (NSW),['Mediterranean'],1
Coogee (NSW),['Mexican'],1
Coogee (NSW),['Modern Australian',3
Coogee (NSW),['Modern Australian'],2
Coogee (NSW),['Pizza',4
Coogee (NSW),['Pizza'],1
Coogee (NSW),['Pub Food'],1
Coogee (NSW),['Seafood'],1
Coogee (NSW),['Thai'],2
Coogee (NSW),['Vietnamese'],1
Cremorne (NSW),['Australian',1
Cremorne (NSW),['Bakery'],1
Cremorne (NSW),['Bar Food'],2
Cremorne (NSW),['Burger',1
Cremorne (NSW),['Cafe',3
Cremorne (NSW),['Cafe'],3
Cremorne (NSW),['Cambodian'],1
Cremorne (NSW),['Chinese',1
Cremorne (NSW),['European',1
Cremorne (NSW),['French',1
Cremorne (NSW),['Greek',1
Cremorne (NSW),['Indian',1
Cremorne (NSW),['Indian'],2
Cremorne (NSW),['Italian',1
Cremorne (NSW),['Japanese',1
Cremorne (NSW),['Japanese'],2
Cremorne (NSW),['Korean',1
Cremorne (NSW),['Modern Australian',2
Cremorne (NSW),['Seafood',1
Cremorne (NSW),['Thai'],2
Cremorne (NSW),['Vietnamese'],1
Cromer (NSW),['Cafe'],1
Cromer (NSW),['Indian'],1
Cromer (NSW),['Middle Eastern'],1
Cromer (NSW),['Pub Food'],1
Cronulla,['American'],1
Cronulla,['Asian',2
Cronulla,['Australian'],1
Cronulla,['BBQ',1
Cronulla,['Burger',3
Cronulla,['Burger'],2
Cronulla,['Cafe',15
Cronulla,['Cafe'],11
Cronulla,['Chinese'],2
Cronulla,['Continental',1
Cronulla,['Dumplings',1
Cronulla,['Fast Food'],1
Cronulla,['Fish and Chips'],1
Cronulla,['French',1
Cronulla,['Greek'],1
Cronulla,['Grill',1
Cronulla,['Healthy Food',1
Cronulla,['Indian'],1
Cronulla,['Italian',2
Cronulla,['Italian'],3
Cronulla,['Japanese',1
Cronulla,['Japanese'],1
Cronulla,['Latin American',2
Cronulla,['Mediterranean',1
Cronulla,['Mediterranean'],1
Cronulla,['Middle Eastern'],1
Cronulla,['Modern Australian',3
Cronulla,['Modern Australian'],6
Cronulla,['Pizza',2
Cronulla,['Poké'],1
Cronulla,['Pub Food',1
Cronulla,['Seafood',2
Cronulla,['Seafood'],1
Cronulla,['Spanish',1
Cronulla,['Tapas',1
Cronulla,['Thai',3
Cronulla,['Thai'],3
Cronulla,['Turkish'],1
Crows Nest (NSW),['American',3
Crows Nest (NSW),['American'],1
Crows Nest (NSW),['Asian',2
Crows Nest (NSW),['Australian',1
Crows Nest (NSW),['BBQ',1
Crows Nest (NSW),['Bakery',1
Crows Nest (NSW),['Cafe',5
Crows Nest (NSW),['Cafe'],10
Crows Nest (NSW),['Chinese',1
Crows Nest (NSW),['Chinese'],1
Crows Nest (NSW),['Desserts',1
Crows Nest (NSW),['Desserts'],1
Crows Nest (NSW),['Drinks Only'],1
Crows Nest (NSW),['Dumplings',1
Crows Nest (NSW),['European',1
Crows Nest (NSW),['French',1
Crows Nest (NSW),['French'],1
Crows Nest (NSW),['Greek',1
Crows Nest (NSW),['Healthy Food',1
Crows Nest (NSW),['Indian',1
Crows Nest (NSW),['Indian'],4
Crows Nest (NSW),['Italian',3
Crows Nest (NSW),['Italian'],1
Crows Nest (NSW),['Japanese BBQ'],3
Crows Nest (NSW),['Japanese',7
Crows Nest (NSW),['Japanese'],4
Crows Nest (NSW),['Mexican'],1
Crows Nest (NSW),['Middle Eastern',1
Crows Nest (NSW),['Modern Australian',2
Crows Nest (NSW),['Modern Australian'],4
Crows Nest (NSW),['Modern European'],1
Crows Nest (NSW),['Pizza',1
Crows Nest (NSW),['Pizza'],1
Crows Nest (NSW),['Sandwich'],1
Crows Nest (NSW),['Seafood',1
Crows Nest (NSW),['Spanish',1
Crows Nest (NSW),['Sushi',2
Crows Nest (NSW),['Tapas',2
Crows Nest (NSW),['Thai',1
Crows Nest (NSW),['Thai'],4
Crows Nest (NSW),['Vietnamese',1
Crows Nest (NSW),['Vietnamese'],2
Croydon (NSW),['Cafe'],3
Croydon (NSW),['Fast Food',1
Croydon (NSW),['Indian',1
Croydon (NSW),['Italian',2
Croydon (NSW),['Italian'],1
Croydon (NSW),['Japanese',1
Croydon (NSW),['Korean BBQ'],1
Croydon (NSW),['Modern Australian',1
Croydon (NSW),['Pizza',1
Croydon (NSW),['Pub Food'],1
Croydon (NSW),['Vietnamese',1
Croydon Park (NSW),['Bar Food'],1
Croydon Park (NSW),['Cafe',2
Croydon Park (NSW),['Chinese',1
Croydon Park (NSW),['Chinese'],1
Croydon Park (NSW),['Fast Food',1
Croydon Park (NSW),['Indian'],1
Croydon Park (NSW),['Italian',4
Croydon Park (NSW),['Modern Australian',1
Croydon Park (NSW),['Steak',1
Croydon Park (NSW),['Thai'],1
Curl Curl,['Cafe'],2
Curl Curl,['Italian',1
Darling Point,['Cafe'],1
Darling Point,['Italian'],1
Darling Point,['Tapas',1
Darlinghurst,['Asian',2
Darlinghurst,['Australian',2
Darlinghurst,['Austrian',1
Darlinghurst,['Bakery',2
Darlinghurst,['Bar Food',5
Darlinghurst,['Bar Food'],16
Darlinghurst,['Beverages'],1
Darlinghurst,['Burger',4
Darlinghurst,['Burger'],1
Darlinghurst,['Cafe',14
Darlinghurst,['Cafe'],26
Darlinghurst,['Chinese',4
Darlinghurst,['Continental'],1
Darlinghurst,['Drinks Only'],2
